Vertical,3rd Party Data Brand,3rd Party Data ID,Clicks,Impressions,Hypothetical Advertiser Cost (Adv Currency),01 - Total Click + View Conversions
Automotive,AdAdvisor by TransUnion,13857223.0,1,13,0.025884093444698,0
Automotive,AdAdvisor by TransUnion,13857224.0,1,3,0.006186390892854,0
Automotive,AdAdvisor by TransUnion,13857226.0,1,20,0.038660422863464,0
Automotive,AdAdvisor by TransUnion,13857237.0,0,33,0.084318799702259,0
Automotive,AdAdvisor by TransUnion,13857241.0,0,304,0.5876578738849481,1
Automotive,AdAdvisor by TransUnion,13857243.0,3,812,1.589735075714682,0
Automotive,AdAdvisor by TransUnion,13857319.0,39,42375,159.19704486137076,0
Automotive,AdAdvisor by TransUnion,13857320.0,20,21472,126.95878730137136,0
Automotive,AdAdvisor by TransUnion,13857321.0,13,16356,98.99591286511065,0
Automotive,AdAdvisor by TransUnion,13857322.0,5,2748,15.580023226977973,0
Automotive,AdAdvisor by TransUnion,13857323.0,3,4007,23.788499892386984,0
Automotive,AdAdvisor by TransUnion,13857324.0,3,2011,10.873194960552667,0
Automotive,AdAdvisor by TransUnion,13857325.0,13,14982,78.82697293491071,0
Automotive,AdAdvisor by TransUnion,13857326.0,1,2317,13.298735595707322,0
Automotive,AdAdvisor by TransUnion,13857499.0,0,0,0.0,0
Automotive,AdAdvisor by TransUnion,13857529.0,0,38,0.08088974520737,0
Automotive,AdAdvisor by TransUnion,13857530.0,0,114,0.249742977027017,0
Automotive,AdAdvisor by TransUnion,13857536.0,0,108,0.237608233490311,0
Automotive,AdAdvisor by TransUnion,13857537.0,0,538,3.098556713066891,0
Automotive,AdAdvisor by TransUnion,13857573.0,11,9997,55.17366207997566,0
Automotive,AdAdvisor by TransUnion,13857574.0,40,45710,286.531775139554,1
Automotive,AdAdvisor by TransUnion,13857596.0,1,728,1.530904590907273,0
Automotive,AdAdvisor by TransUnion,13857635.0,26,29199,64.91803573918753,0
Automotive,AdAdvisor by TransUnion,13857766.0,0,2,0.004284159958052,0
Automotive,AdAdvisor by TransUnion,13857779.0,3,2051,12.227626591281016,0
Automotive,AdAdvisor by TransUnion,13857780.0,1,1464,3.907017944156425,0
Automotive,AdAdvisor by TransUnion,13857792.0,41,47008,223.16989779855288,0
Automotive,AdBrain Cross Device,-17.0,57,16172,25.03904094776523,0
Automotive,AdsIntel,13919897.0,0,5,0.011184535858196001,0
Automotive,Adsquare,8153228.0,0,850,2.129426893411164,0
Automotive,Adsquare,8153245.0,6,3512,16.328630883882372,0
Automotive,Adsquare,8153277.0,1,467,2.13214389115838,0
Automotive,Adsquare,8153385.0,0,106,0.217649314381865,0
Automotive,Adsquare,10753296.0,0,37,0.086835072576709,0
Automotive,Adsquare,10753311.0,0,160,2.9325922532376687,1
Automotive,Adsquare,10753326.0,0,29,0.120486616084333,0
Automotive,Adsquare,10755104.0,0,0,0.0,0
Automotive,Adsquare,12376896.0,0,58,0.15493745112128499,0
Automotive,Adsquare,13412629.0,0,2,0.006578956460187,0
Automotive,Adsquare,13412666.0,0,39,0.14518475219419802,0
Automotive,Adsquare Geo,11573388.0,0,0,0.0,0
Automotive,Adsquare Geo,11578678.0,0,0,0.0,24
Automotive,Adsquare Geo,13528318.0,109,100436,433.1356843967973,151
Automotive,Adsquare Geo,13528319.0,170,162597,651.6203419715598,203
Automotive,Adstra,7224259.0,0,0,0.0,0
Automotive,Adstra,7232584.0,0,0,0.0,0
Automotive,Adstra,7233178.0,0,0,0.0,0
Automotive,Adstra,7237599.0,0,12,0.02918500697773,0
Automotive,Adstra,7237672.0,0,7,0.015789664926464,0
Automotive,Adstra,7237933.0,0,7,0.017612510221723998,0
Automotive,Adstra,7238026.0,0,2,0.004555848358902,0
Automotive,Adstra,9055163.0,0,0,0.0,16
Automotive,Adstra,9055347.0,0,4,0.009396264918341,0
Automotive,Adstra,9055373.0,0,3,0.006615010711003,0
Automotive,Adstra,9828045.0,0,1,0.0034909416704,0
Automotive,Adstra,9828060.0,0,3,0.006021290882014,0
Automotive,Adstra,10834189.0,0,6,0.013396500954527001,0
Automotive,Adstra,11820016.0,0,2,0.005339711003223,0
Automotive,Adstra,11820038.0,0,2,0.00485097513639,0
Automotive,Adstra,11820565.0,0,41,0.095249924641531,0
Automotive,Adstra,11820910.0,0,1,0.002800582177379,0
Automotive,Adstra,11821068.0,0,3,0.004842895928444,0
Automotive,Adstra,11831861.0,0,1,0.003679650421966,0
Automotive,Adstra,12226715.0,0,27,0.060162878063863,0
Automotive,Adstra,12226726.0,0,288,0.695413810277525,0
Automotive,Adstra,12226762.0,0,10,0.0204749718526,0
Automotive,Adstra,12226780.0,8,7826,46.57369401873266,0
Automotive,Adstra,12226822.0,0,0,0.0,0
Automotive,Adstra,12226823.0,0,1,0.003829939228893,0
Automotive,Adstra,12226976.0,0,10,0.026259933522798002,0
Automotive,Adstra,12226996.0,41,41182,112.12923929401535,1
Automotive,Adstra,12227049.0,0,0,0.0,0
Automotive,Adstra,12227113.0,0,24,0.053950397720009,0
Automotive,Adstra,12227182.0,3,2956,10.179811946278413,0
Automotive,Adstra,12227208.0,0,0,0.0,0
Automotive,Adstra,12227230.0,0,566,1.1859025052826069,0
Automotive,Adstra,12227248.0,0,4,0.0109930708994,0
Automotive,Adstra,12227373.0,6,7446,45.36537690128834,0
Automotive,Adstra,12227381.0,3,3658,7.286347298350404,1
Automotive,Adstra,12227400.0,1,242,0.552161042964765,0
Automotive,Adstra,12856653.0,0,0,0.0,0
Automotive,Adstra,12857563.0,0,2,0.0036429383757210004,0
Automotive,Adstra,12857632.0,0,0,0.0,0
Automotive,Adstra,13303341.0,0,3,0.007249125613022,0
Automotive,Adstra,13303869.0,0,3,0.008593760828772001,0
Automotive,Affinity Solutions,8794540.0,0,0,0.0,27
Automotive,Affinity Solutions,11066528.0,0,0,0.0,23
Automotive,AlikeAudience,7762273.0,0,0,0.0,0
Automotive,AlikeAudience,7764024.0,1,11,0.019366047686434,0
Automotive,AlikeAudience,7764073.0,0,11,0.11278983177842701,0
Automotive,AlikeAudience,7764074.0,0,2,0.00230062953752,0
Automotive,AlikeAudience,8027013.0,171,154152,655.7019021296366,182
Automotive,AlikeAudience,8027018.0,179,161635,695.8238476419208,200
Automotive,AlikeAudience,8149570.0,26,45483,926.2602835282402,2
Automotive,AlikeAudience,8149571.0,2,35831,846.772103258893,8
Automotive,AlikeAudience,12820156.0,2,937,1.450021476413576,1
Automotive,AlikeAudience,14358830.0,36,31846,61.4374347011086,0
Automotive,AlikeAudience,14358836.0,5,1303,2.427555259015061,0
Automotive,Alliant,284437.0,0,0,0.0,236
Automotive,Alliant,284441.0,336,231730,394.4165549769378,0
Automotive,Alliant,284443.0,0,0,0.0,56
Automotive,Alliant,287747.0,0,0,0.0,51
Automotive,Alliant,3802154.0,210,263780,696.4972777065906,546
Automotive,Alliant,3802192.0,664,393580,1478.7248822416186,83
Automotive,Alliant,3802198.0,135,255353,777.3716757505464,448
Automotive,Alliant,3802199.0,269,387986,1046.4724631068102,523
Automotive,Alliant,3802251.0,472,667689,1789.536255120742,1166
Automotive,Alliant,3802256.0,327,492338,1312.8467381386647,734
Automotive,Alliant,3802261.0,266,420346,1137.9944089924666,552
Automotive,Alliant,3802262.0,5,6292,33.51322121697774,0
Automotive,Alliant,3802264.0,291,481484,1299.8516116766332,669
Automotive,Alliant,3802266.0,380,578805,1541.3248101528256,1058
Automotive,Alliant,3802270.0,75,119698,319.66315544554516,212
Automotive,Alliant,3802275.0,230,158401,260.2162286092608,0
Automotive,Alliant,3802309.0,0,0,0.0,141
Automotive,Alliant,7656476.0,60,88166,239.671405385833,3
Automotive,Alliant,9022643.0,0,163,0.26056342579131697,0
Automotive,Alliant,9022651.0,21,48962,917.8025799738135,1
Automotive,Alliant,9022652.0,4,37699,809.0754201641101,6
Automotive,Alliant,9022653.0,26,19894,85.17867071705626,60
Automotive,Alliant,9022654.0,31,137325,2608.434702679373,57
Automotive,Alliant,9022655.0,25,121061,2337.76958459131,41
Automotive,Alliant,9022657.0,37,143713,2693.6050860931077,50
Automotive,Alliant,9022658.0,16,85041,1717.4894899186638,26
Automotive,Alliant,9022659.0,39,95173,1458.7936003207599,24
Automotive,Alliant,9022660.0,50,103780,1547.4970509053153,81
Automotive,Alliant,9786883.0,52,57550,98.09276578084722,24
Automotive,Alliant,12599847.0,7,38538,785.2123051066401,6
Automotive,Alliant,12599848.0,4,72171,1429.5099318866055,15
Automotive,Alliant,12599849.0,15,86882,1718.4896130083891,36
Automotive,Alliant,12599850.0,19,92401,1826.4097154986991,24
Automotive,Alliant,12599851.0,25,61628,1006.588241452218,13
Automotive,Alliant,12599852.0,35,64863,1045.1432656675022,55
Automotive,Alliant,12599853.0,12,11201,47.71254810799216,52
Automotive,Alliant,12599855.0,7,32541,666.5743089064306,6
Automotive,Alliant,12599856.0,13,53477,1085.0753247420266,16
Automotive,Alliant,12599857.0,13,65294,1325.3882395105545,8
Automotive,Alliant,12599858.0,15,69885,1400.5119559214481,22
Automotive,Alliant,12599859.0,8,42412,719.2450248081697,11
Automotive,Alliant,12599860.0,20,48872,806.1643244677136,24
Automotive,Alliant,12599861.0,15,8879,37.95226117038425,4
Automotive,Alliant,12599862.0,0,0,0.0,0
Automotive,Alliant,12732288.0,0,231,0.450662303479094,0
Automotive,AmeriLINK,9959024.0,0,0,0.0,113
Automotive,AmeriLINK,9959315.0,0,145,0.263419071377933,0
Automotive,AmeriLINK,9959316.0,0,11,0.025797447568043,0
Automotive,AmeriLINK,9959317.0,1,99,0.18822860507603,0
Automotive,AmeriLINK,9959576.0,0,2,0.0041387512097340005,0
Automotive,AmeriLINK,9959847.0,0,78,0.152978082615504,0
Automotive,AmeriLINK,9959867.0,0,51,0.096397208763531,0
Automotive,AmeriLINK,9959929.0,0,422,0.806091980870669,0
Automotive,AmeriLINK,9959992.0,0,17,0.031300270827765,0
Automotive,AmeriLINK,9959998.0,0,40,0.075246063030705,0
Automotive,AmeriLINK,9960109.0,0,40,0.074027119382623,0
Automotive,AmeriLINK,9960126.0,0,26,0.055852792180415,0
Automotive,AmeriLINK,9960190.0,0,402,0.613949222424906,0
Automotive,AmeriLINK,9960224.0,0,55,0.086935715646044,0
Automotive,AmeriLINK,9960233.0,0,58,0.101021151186614,0
Automotive,AmeriLINK,9960258.0,0,9,0.014386894839901,0
Automotive,AmeriLINK,9960263.0,0,74,0.141818592113252,0
Automotive,AmeriLINK,9960280.0,0,5,0.013071863613452,0
Automotive,AmeriLINK,9960293.0,0,6,0.013066339494009,0
Automotive,AmeriLINK,9960295.0,0,0,0.0,0
Automotive,AmeriLINK,9960376.0,0,7,0.013799906576393,0
Automotive,AmeriLINK,9960402.0,0,13,0.026217813753987,0
Automotive,AmeriLINK,9960421.0,0,14,0.032090926937729,0
Automotive,AmeriLINK,9960426.0,0,16,0.028766176224027,0
Automotive,AmeriLINK,9960446.0,0,5,0.012470704964922,0
Automotive,AmeriLINK,9960477.0,0,0,0.0,0
Automotive,AmeriLINK,9960490.0,1,21,0.046213570623446,0
Automotive,AmeriLINK,9960541.0,0,265,0.535985958929903,0
Automotive,AmeriLINK,9960543.0,0,25,0.047090245822891,0
Automotive,AmeriLINK,9960584.0,0,47,0.09099527891683,0
Automotive,AmeriLINK,9960603.0,1,40,0.075626002579466,0
Automotive,AmeriLINK,9960616.0,1,15,0.032869472315052,0
Automotive,AmeriLINK,9960621.0,0,28,0.055178910559291,0
Automotive,AmeriLINK,9960625.0,0,17,0.02610772953933,0
Automotive,AmeriLINK,9960642.0,0,28,0.056363236725814,0
Automotive,AmeriLINK,9960676.0,0,31,0.052382222863343,0
Automotive,AmeriLINK,9960690.0,0,53,0.09336604908244,0
Automotive,AmeriLINK,9960718.0,0,15,0.019842698657603998,0
Automotive,AmeriLINK,9960731.0,0,15,0.019738978294601,0
Automotive,AmeriLINK,9960748.0,1,98,0.202424766371164,0
Automotive,AmeriLINK,9960762.0,0,6,0.015150974029143,0
Automotive,AmeriLINK,9960808.0,0,89,0.17165801299449,0
Automotive,AmeriLINK,9960845.0,0,48,0.090603595947998,0
Automotive,AmeriLINK,9960846.0,0,167,0.3113944271814,0
Automotive,AmeriLINK,9960871.0,0,2,0.003995587162712999,0
Automotive,AmeriLINK,9960894.0,0,0,0.0,0
Automotive,AmeriLINK,9960928.0,1,96,0.186327917783581,0
Automotive,AmeriLINK,9960937.0,0,48,0.231045624666187,0
Automotive,AmeriLINK,9960953.0,0,127,0.236678769588695,0
Automotive,AmeriLINK,9960972.0,1,79,0.144598944238163,0
Automotive,AmeriLINK,9960982.0,0,14,0.030677451470527,0
Automotive,AmeriLINK,9960998.0,0,34,0.06892116067719199,0
Automotive,AmeriLINK,9961007.0,0,93,0.19899407044186299,0
Automotive,AmeriLINK,9961008.0,0,2,0.003613641748746,0
Automotive,AmeriLINK,9961024.0,0,20,0.034867029207104,0
Automotive,AmeriLINK,9961058.0,0,0,0.0,0
Automotive,AmeriLINK,9961080.0,0,0,0.0,0
Automotive,AmeriLINK,9961084.0,0,163,0.337883130769312,0
Automotive,AmeriLINK,10445248.0,0,269,0.513446278955515,0
Automotive,AmeriLINK,11753138.0,34,24961,55.5489103006644,8
Automotive,Ameribase Digital,14069260.0,0,5,0.013089277590957,0
Automotive,Ameribase Digital,14069281.0,27,22730,74.68565443908116,0
Automotive,Ameribase Digital,14069332.0,0,5,0.013089277590957,0
Automotive,Ameribase Digital,14072860.0,0,9,0.022605278886771,0
Automotive,Ameribase Digital,14072862.0,0,8,0.019939045649920998,0
Automotive,Ameribase Digital,14072942.0,0,11,0.019658565275608,0
Automotive,Ameribase Digital,14072982.0,0,5,0.011106078627372,0
Automotive,Ameribase Digital,14073019.0,0,6,0.01162971051662,0
Automotive,Ameribase Digital,14073020.0,0,8,0.015682622779573,0
Automotive,Ameribase Digital,14073021.0,0,8,0.015682622779573,0
Automotive,Ameribase Digital,14073023.0,0,6,0.01162971051662,0
Automotive,Ameribase Digital,14073024.0,0,6,0.011539436275650001,0
Automotive,Ameribase Digital,14073026.0,0,8,0.015682622779573,0
Automotive,Ameribase Digital,14073027.0,0,7,0.014135208361689,0
Automotive,Ameribase Digital,14073241.0,0,5,0.012569119372939,0
Automotive,Ameribase Digital,14073288.0,0,5,0.009426474945169,0
Automotive,Ameribase Digital,14073296.0,0,6,0.013457673511900001,0
Automotive,Ameribase Digital,14073297.0,0,7,0.0175633397178,0
Automotive,Ameribase Digital,14073298.0,0,8,0.01418543850067,0
Automotive,Ameribase Digital,14073299.0,0,17,0.032860708468162005,0
Automotive,Ameribase Digital,14073301.0,0,11,0.024909898105902998,0
Automotive,Ameribase Digital,14073306.0,0,3,0.005968519894831,0
Automotive,Ameribase Digital,14073307.0,0,3,0.005968519894831,0
Automotive,Ameribase Digital,14073308.0,0,8,0.015802819224546,0
Automotive,Ameribase Digital,14073334.0,14,14845,53.5792766680024,0
Automotive,Ameribase Digital,14073436.0,0,1,0.002900193865101,0
Automotive,Ameribase Digital,14073868.0,45,39286,127.06318202921862,0
Automotive,Ameribase Digital,14094959.0,0,0,0.0,0
Automotive,Ameribase Digital,14094977.0,31,35927,147.265669817364,0
Automotive,Ameribase Digital,14095037.0,0,49,0.108016942965423,0
Automotive,Ameribase Digital,14095074.0,1,143,0.283445871652049,0
Automotive,AmeribaseDigital,7661786.0,31,25462,123.76990935693641,0
Automotive,AmeribaseDigital,7662028.0,0,8,0.015140993092308,0
Automotive,AmeribaseDigital,9795293.0,0,4,0.008029535131228,0
Automotive,AmeribaseDigital,9795385.0,0,0,0.0,0
Automotive,AmeribaseDigital,9795391.0,0,466,2.971923383881542,0
Automotive,AmeribaseDigital,9795398.0,0,0,0.0,0
Automotive,AmeribaseDigital,10050313.0,0,8,0.015156853919253001,0
Automotive,AmeribaseDigital,10050328.0,0,10,0.019167065750284,0
Automotive,AmeribaseDigital,10050359.0,0,0,0.0,0
Automotive,AmeribaseDigital,10050399.0,0,0,0.0,0
Automotive,AmeribaseDigital,10345391.0,0,7,0.012740638408719,0
Automotive,AmeribaseDigital,10345423.0,0,0,0.0,0
Automotive,AmeribaseDigital,10345684.0,0,2,0.0032986955079369997,0
Automotive,AmeribaseDigital,10345700.0,0,4,0.0082429446907,0
Automotive,AmeribaseDigital,12858804.0,0,0,0.0,0
Automotive,AmeribaseDigital,12858831.0,0,0,0.0,0
Automotive,AmeribaseDigital,13339678.0,0,3,0.008968020769909001,0
Automotive,AmeribaseDigital,13949160.0,0,10,0.023565142299088997,0
Automotive,AmeribaseDigital,13949235.0,0,1,0.003103679051547,0
Automotive,AmeribaseDigital,13954979.0,0,5,0.013482964589332999,0
Automotive,AmeribaseDigital,13955188.0,0,3,0.008138082142663,0
Automotive,AmeribaseDigital,14303151.0,0,0,0.0,0
Automotive,AmeribaseDigital,14303398.0,0,2,0.003987489754455,0
Automotive,AmeribaseDigital,14303449.0,0,9,0.019277761891301003,0
Automotive,AmeribaseDigital,14303551.0,0,0,0.0,0
Automotive,AnalyticsIQ,9294894.0,0,0,0.0,3
Automotive,AnalyticsIQ,9295114.0,59,50086,256.05861230198474,0
Automotive,AnalyticsIQ,9295134.0,0,0,0.0,0
Automotive,AnalyticsIQ,13720996.0,244,122873,623.0839409348447,1
Automotive,AnalyticsIQ,13720997.0,0,0,0.0,167
Automotive,AnalyticsIQ,13721001.0,19,15428,27.05443364874072,0
Automotive,AnalyticsIQ,13722094.0,34,23876,39.75338920160108,0
Automotive,AnalyticsIQ,13722303.0,0,4,0.007707280041055999,0
Automotive,AnalyticsIQ,13723675.0,0,0,0.0,0
Automotive,Attain,12795968.0,1,109,0.18649373119905,0
Automotive,Audience Accelerator,12124592.0,0,0,0.0,0
Automotive,Audience Accelerator,12130349.0,0,1,0.001203831315797,0
Automotive,Audience Accelerator,12591447.0,0,306,0.6264809807138,0
Automotive,Audience Accelerator,12608377.0,0,271,0.571735714454647,0
Automotive,Audience Accelerator,12608757.0,0,422,0.8732864400193621,0
Automotive,Audience Accelerator,12609068.0,0,195,0.403339648812517,0
Automotive,Audience Accelerator,12609080.0,0,290,0.878598137017759,0
Automotive,Audience Accelerator,12609101.0,0,5,0.009875578959408,0
Automotive,Audience Accelerator,12609199.0,0,0,0.0,0
Automotive,Audience Accelerator,12609281.0,0,8,0.015366624514833,0
Automotive,Audience Accelerator,12609365.0,0,217,0.45747342061740903,0
Automotive,Audience Accelerator,12609377.0,0,253,0.515128986673727,0
Automotive,Audience Accelerator,12609438.0,0,84,0.170284718430001,0
Automotive,Audience Accelerator,12609446.0,0,0,0.0,0
Automotive,Audience Accelerator,12609654.0,0,260,0.537294103463817,0
Automotive,Audience Accelerator,13267347.0,23,14226,24.718693170732237,0
Automotive,Audience Accelerator,13267349.0,4,3173,5.695594752591938,0
Automotive,Audience Accelerator,13547778.0,0,131,0.254462795907287,0
Automotive,Audience Accelerator,13547927.0,0,207,0.563709057212607,0
Automotive,Audience Accelerator,13974971.0,0,305,0.625388023663422,0
Automotive,Audience Accelerator,14334413.0,0,517,1.048578142010592,0
Automotive,Audience Accelerator,14802167.0,1,534,0.909429020425246,0
Automotive,Audience Acuity,14748438.0,0,7,0.015856168826053,0
Automotive,Audience Network,13677395.0,0,1,0.001722487150592,0
Automotive,Audience Synergy,12769726.0,0,0,0.0,0
Automotive,AudienceOne,7873090.0,0,80,2.039752867255813,0
Automotive,AudienceOne,7873117.0,0,13,0.342014817783841,0
Automotive,AudienceOne,7873121.0,0,176,4.495165187559569,0
Automotive,AudienceOne,7873155.0,0,92,2.269603465810275,0
Automotive,Audiences by Oracle,211532.0,0,56,0.115806600796138,0
Automotive,Audiences by Oracle,7114050.0,0,50,0.064746515462021,0
Automotive,Audiences by Oracle,7114060.0,0,1,0.001637747285649,0
Automotive,Audiences by Oracle,7323972.0,0,0,0.0,319
Automotive,Audiences by Oracle,7323973.0,0,0,0.0,249
Automotive,Audiences by Oracle,7324382.0,0,0,0.0,470
Automotive,Audiences by Oracle,7324383.0,0,0,0.0,292
Automotive,Audiences by Oracle,7560983.0,0,0,0.0,0
Automotive,Audiences by Oracle,7561457.0,0,0,0.0,0
Automotive,Audiences by Oracle,7561458.0,0,103,1.978395955351143,0
Automotive,Audiences by Oracle,7561460.0,0,341,8.701693239628998,0
Automotive,Audiences by Oracle,7561461.0,0,428,11.905729848937547,0
Automotive,Audiences by Oracle,7561462.0,0,31,0.183469489172271,0
Automotive,Audiences by Oracle,7561463.0,0,36,0.225764038791064,0
Automotive,Audiences by Oracle,7561541.0,42,18718,116.79012304969605,0
Automotive,Audiences by Oracle,7561670.0,8,1904,12.175833518676635,0
Automotive,Audiences by Oracle,7653020.0,0,0,0.0,256
Automotive,Audiences by Oracle,7653339.0,0,0,0.0,171
Automotive,Audiences by Oracle,7653340.0,0,0,0.0,125
Automotive,Audiences by Oracle,7653544.0,0,0,0.0,0
Automotive,Audiences by Oracle,7653545.0,399,303435,916.9349627589316,142
Automotive,Audiences by Oracle,7653625.0,0,15,0.035108497522841,0
Automotive,Audiences by Oracle,7653982.0,62,46066,104.8689980349161,31
Automotive,Audiences by Oracle,7654185.0,15,4945,10.59108329295438,0
Automotive,Audiences by Oracle,7654187.0,81,23841,49.96199106500483,0
Automotive,Audiences by Oracle,7741064.0,3,236,0.97120066217267,0
Automotive,Audiences by Oracle,7741070.0,3,286,1.541206141216932,0
Automotive,Audiences by Oracle,8034166.0,0,0,0.0,10
Automotive,Audiences by Oracle,8034170.0,0,0,0.0,138
Automotive,Audiences by Oracle,8034171.0,0,0,0.0,20
Automotive,Audiences by Oracle,8034173.0,0,0,0.0,106
Automotive,Audiences by Oracle,8034176.0,0,0,0.0,185
Automotive,Audiences by Oracle,8034177.0,0,0,0.0,48
Automotive,Audiences by Oracle,8034178.0,0,0,0.0,85
